cart_id,t,phase,target_x,x,x_dot,theta1_deg,theta2_deg,theta1_dot,theta2_dot,u
1,24.5900,swingup,-6.00,-2.7732,-0.5925,133.86,-173.63,0.9046,1.9289,-0.8120
2,24.5900,swingup,6.00,1.7540,-0.7114,105.51,-159.35,2.9790,2.0716,-4.0963
1,24.6900,swingup,-6.00,-2.8101,0.4753,158.97,113.54,-1.1944,1.0310,19.1829
2,24.6900,swingup,6.00,1.7085,-0.1776,96.06,176.89,-0.3395,2.3328,2.9666
1,24.7900,swingup,-6.00,-2.6667,2.4330,-174.35,63.05,-1.4708,-0.9284,11.7034
2,24.7900,swingup,6.00,1.7002,-0.0235,102.80,153.87,2.4582,1.9573,-1.8225
1,24.8900,swingup,-6.00,-2.3937,2.8350,-145.77,29.56,-1.4737,1.0648,0.4244
2,24.8900,swingup,6.00,1.7235,0.8449,127.82,124.93,-0.3000,0.8396,4.9679
1,24.9900,swingup,-6.00,-2.1154,2.6709,-122.38,-3.27,-2.6680,0.0906,-3.7613
2,24.9900,swingup,6.00,1.8353,1.3899,163.54,103.82,-0.1749,-1.5168,3.7709
1,25.0900,swingup,-6.00,-1.8751,1.9589,-102.95,-40.53,-3.0189,-0.4403,-9.9351
2,25.0900,swingup,6.00,1.9915,1.7407,-161.69,112.53,-0.3750,-2.2166,4.7835
1,25.1900,swingup,-6.00,-1.7305,0.7917,-85.57,-80.80,2.6885,-0.9616,-8.8574
2,25.1900,swingup,6.00,2.1941,2.5764,-133.21,153.31,-2.6022,-2.9208,16.3933
1,25.2900,swingup,-6.00,-1.6883,0.0560,-77.47,-121.48,0.0687,-0.6274,-5.8736
2,25.2900,swingup,6.00,2.4378,1.9725,-136.29,-138.31,1.9617,1.4747,-24.0249
1,25.3900,swingup,-6.00,-1.7106,-0.5222,-88.41,-161.15,2.5847,-0.5169,-2.1424
2,25.3900,swingup,6.00,2.5225,-0.4847,-162.15,-70.88,2.2093,-2.6973,-21.9599
1,25.4900,swingup,-6.00,-1.7809,-0.8386,-122.82,167.89,-1.4697,2.9422,8.1372
2,25.4900,swingup,6.00,2.3869,-2.2042,173.49,-18.05,1.7446,2.7212,-9.4775
1,25.5900,swingup,-6.00,-1.8043,1.0203,-173.49,179.51,-2.7933,0.0969,30.2122
2,25.5900,swingup,6.00,2.1455,-2.3420,144.29,34.55,0.6697,-2.9280,7.4661
1,25.6900,swingup,-6.00,-1.6509,1.1866,146.65,-154.15,0.2407,1.7393,-17.8183
2,25.6900,swingup,6.00,1.9706,-0.6237,104.48,102.76,-2.0056,2.0544,15.4650
1,25.7900,swingup,-6.00,-1.5991,-0.2444,113.85,-165.79,1.0994,1.2797,-15.9914
2,25.7900,swingup,6.00,1.9912,0.7372,81.41,174.62,-0.1085,-1.0267,5.9786
1,25.8900,swingup,-6.00,-1.6733,-1.0637,96.46,149.99,-0.6490,-2.9998,-4.9230
2,25.8900,swingup,6.00,2.0844,1.0459,109.43,-111.71,2.6976,0.9976,-5.9028
1,25.9900,swingup,-6.00,-1.7836,-0.8271,111.15,86.31,-2.3060,1.0788,4.1519
2,25.9900,swingup,6.00,2.2229,1.6348,177.17,-50.29,-0.3884,-0.3534,1.8459
1,26.0900,swingup,-6.00,-1.8518,-0.9338,124.43,34.36,0.9742,-1.1112,-4.7459
2,26.0900,swingup,6.00,2.4080,2.0137,-119.85,-61.46,-1.6119,-1.6982,-0.7905
1,26.1900,swingup,-6.00,-1.9535,-1.0141,127.11,-5.11,0.2645,-0.5582,1.6548
2,26.1900,swingup,6.00,2.5313,0.1829,-54.75,-124.70,2.6950,-2.2204,4.0677
1,26.2900,swingup,-6.00,-2.0482,-0.8747,128.63,-46.89,0.4397,-1.3856,1.6998
2,26.2900,swingup,6.00,2.5457,-0.0167,-14.65,-159.48,0.0404,1.0432,-4.3428
1,26.3900,swingup,-6.00,-2.1435,-1.2368,136.70,-90.50,2.2771,-1.3781,-10.5873
2,26.3900,swingup,6.00,2.5266,-0.3297,22.78,171.34,0.5800,1.0235,-1.0739
1,26.4900,swingup,-6.00,-2.2967,-1.0393,159.76,-140.59,0.8058,2.5784,-2.2155
2,26.4900,swingup,6.00,2.4979,-0.1181,67.74,133.09,3.0340,-2.3655,1.6272
1,26.5900,swingup,-6.00,-2.3885,-0.2453,-145.86,147.49,1.7325,-2.5354,-12.3848
2,26.5900,swingup,6.00,2.5142,0.5808,137.38,68.14,-1.7193,-0.9175,3.5058
1,26.6900,swingup,-6.00,-2.4091,0.2101,-111.92,117.03,-0.8111,-2.9010,10.0108
2,26.6900,swingup,6.00,2.6025,0.7442,-156.53,68.50,-0.0136,0.4047,-11.3866
1,26.7900,swingup,-6.00,-2.3643,0.6251,-81.78,111.72,-1.4125,0.1418,3.2756
2,26.7900,swingup,6.00,2.6222,-0.2756,-94.10,136.46,1.8140,1.3082,-9.1240
1,26.8900,swingup,-6.00,-2.3028,0.5166,-58.96,113.90,-3.0064,0.4243,-3.7295
2,26.8900,swingup,6.00,2.5685,-0.7861,-79.27,-150.00,-1.7287,-0.3661,-7.4028
1,26.9900,swingup,-6.00,-2.2312,1.0757,-47.19,115.94,0.9912,0.3453,3.0462
2,26.9900,swingup,6.00,2.4515,-1.7168,-113.04,-70.87,-0.2354,0.5170,2.0573
1,27.0900,swingup,-6.00,-2.1177,1.0789,-45.46,119.90,-0.0706,1.0543,-4.5234
2,27.0900,swingup,6.00,2.2540,-2.0591,-136.18,-11.57,-2.5750,-3.0920,21.7660
1,27.1900,swingup,-6.00,-2.0282,0.6264,-47.18,128.45,-0.4828,1.7766,-7.2509
2,27.1900,swingup,6.00,2.1162,-0.8087,-140.85,40.76,-0.0627,2.9898,5.9089
1,27.2900,swingup,-6.00,-1.9924,0.0043,-52.02,138.67,-1.2316,1.6135,-8.7314
2,27.2900,swingup,6.00,2.0739,0.2126,-145.12,92.69,-1.4854,2.8051,16.4142
1,27.3900,swingup,-6.00,-2.0244,-0.7170,-63.10,144.70,-2.5878,0.5342,-7.7576
2,27.3900,swingup,6.00,2.1855,1.8220,-160.67,155.35,1.1308,0.8248,-20.6031
1,27.4900,swingup,-6.00,-2.1046,-0.6037,-83.06,148.07,2.1021,1.2599,4.7577
2,27.4900,swingup,6.00,2.3690,1.1599,163.84,-122.82,2.2778,-1.7813,-35.7389
1,27.5900,swingup,-6.00,-2.1578,-0.5352,-112.19,162.77,0.2888,-2.3853,1.7178
2,27.5900,swingup,6.00,2.3565,-1.2344,139.48,-78.06,1.6635,-0.3509,-11.8365
1,27.6900,swingup,-6.00,-2.1878,-0.1092,-159.11,-152.37,1.7921,-0.9010,-24.0065
2,27.6900,swingup,6.00,2.2054,-1.6644,114.22,-49.77,2.4361,-1.5076,-1.3545
1,27.7900,swingup,-6.00,-2.3132,-2.3585,140.97,-122.49,2.0548,-0.9445,-11.0279
2,27.7900,swingup,6.00,2.0502,-1.2050,96.73,-22.36,-2.5442,-1.8539,6.8060
1,27.8900,swingup,-6.00,-2.5455,-1.8806,85.06,-161.59,-1.8028,2.7281,8.9379
2,27.8900,swingup,6.00,1.9521,-0.7796,85.52,1.00,-1.4522,-2.4194,2.7232
1,27.9900,swingup,-6.00,-2.6850,-0.8060,57.54,141.60,-2.2470,-3.0053,1.3089
2,27.9900,swingup,6.00,1.8842,-0.5702,81.16,22.01,-0.1572,-2.7757,2.1588
1,28.0900,swingup,-6.00,-2.7427,-0.0824,59.75,89.68,2.0662,-2.7413,11.0764
2,28.0900,swingup,6.00,1.8364,-0.3579,84.98,41.11,1.3647,-3.0532,2.3420
1,28.1900,swingup,-6.00,-2.7020,0.8612,76.47,37.47,2.8448,-2.3263,4.4241
2,28.1900,swingup,6.00,1.8102,-0.1691,97.50,60.38,2.7882,-2.6237,-0.4527
1,28.2900,swingup,-6.00,-2.5994,1.1065,88.77,-7.64,1.6713,-1.2702,-0.5414
2,28.2900,swingup,6.00,1.8017,0.3043,116.65,85.74,-2.3177,-1.3767,10.4348
1,28.3900,swingup,-6.00,-2.4948,0.9238,95.72,-52.60,0.8493,-2.0807,-1.5137
2,28.3900,swingup,6.00,1.8858,1.4902,143.84,119.69,-1.1050,0.8658,8.5719
1,28.4900,swingup,-6.00,-2.4186,0.5485,102.03,-103.72,2.0965,-2.5187,-2.4979
2,28.4900,swingup,6.00,2.0845,2.5392,173.66,172.15,-0.9846,-2.1014,5.1205
1,28.5900,swingup,-6.00,-2.3572,0.8731,129.20,-152.24,0.8673,-2.9514,-5.8565
2,28.5900,swingup,6.00,2.3345,2.0528,-152.69,-134.07,-0.1514,1.4147,-9.3291
1,28.6900,swingup,-6.00,-2.2747,1.3326,-169.79,131.22,-2.5656,1.8614,34.6182
2,28.6900,swingup,6.00,2.4892,1.0188,-119.31,-100.99,-0.8583,-1.7624,-5.0234
1,28.7900,swingup,-6.00,-2.0346,2.8591,-111.70,112.91,-1.7619,2.2836,-2.7347
2,28.7900,swingup,6.00,2.5587,0.3298,-92.67,-79.59,-2.3439,-2.9444,-5.2564
1,28.8900,swingup,-6.00,-1.8090,1.3650,-48.77,148.05,-1.4322,1.8508,-12.7805
2,28.8900,swingup,6.00,2.5693,-0.0451,-75.34,-61.36,2.2853,3.0793,-0.8402
1,28.9900,swingup,-6.00,-1.7333,0.2970,19.97,-157.59,0.1497,-2.2388,-4.2379
2,28.9900,swingup,6.00,2.5617,-0.1001,-67.53,-43.82,0.6032,3.1015,-0.8583
1,29.0900,swingup,-6.00,-1.6940,0.6526,95.32,-100.94,0.8371,2.2348,-7.6180
2,29.0900,swingup,6.00,2.5480,-0.1988,-69.23,-24.98,-1.0000,-2.8143,-1.5635
1,29.1900,swingup,-6.00,-1.6149,1.0184,165.79,-87.09,-1.3187,2.5711,5.4539
2,29.1900,swingup,6.00,2.5228,-0.3037,-79.23,-4.37,-2.3204,-2.6718,-0.3191
1,29.2900,swingup,-6.00,-1.5355,-0.6928,-121.08,-155.62,-0.7265,-2.8307,-0.8498
2,29.2900,swingup,6.00,2.4930,-0.2645,-96.77,14.36,2.5336,2.7899,0.5538
1,29.3900,swingup,-6.00,-1.6455,-1.3239,-87.91,143.93,2.5655,2.7960,-0.8258
2,29.3900,swingup,6.00,2.4597,-0.4593,-125.45,24.32,-0.0013,0.5287,2.2069
1,29.4900,swingup,-6.00,-1.7680,-1.0196,-91.54,79.44,-2.3907,0.5882,-0.5756
2,29.4900,swingup,6.00,2.4303,0.1944,-168.34,16.35,-1.2295,-2.1907,11.5669
1,29.5900,swingup,-6.00,-1.8521,-0.7000,-99.95,18.88,-0.3532,3.1396,-0.0142
2,29.5900,swingup,6.00,2.4708,0.3211,155.09,12.24,0.6917,1.0476,-8.8750
1,29.6900,swingup,-6.00,-1.9215,-0.7271,-95.07,-33.43,1.8283,3.1212,0.0974
2,29.6900,swingup,6.00,2.4671,-0.4552,126.04,33.24,1.3585,-0.5653,-7.2529
1,29.7900,swingup,-6.00,-2.0054,-1.1111,-77.78,-96.93,2.9586,0.8371,6.4898
2,29.7900,swingup,6.00,2.4118,-0.4170,93.18,81.03,-0.4800,-1.8324,-0.3500
1,29.8900,swingup,-6.00,-2.1107,-1.0261,-81.56,-153.14,2.7954,-2.4758,7.7224
2,29.8900,swingup,6.00,2.3987,-0.0041,66.20,137.16,-2.0967,2.1000,-8.6224
1,29.9900,swingup,-6.00,-2.1968,-0.6236,-118.25,170.23,-2.0270,2.7661,15.7021
2,29.9900,swingup,6.00,2.3804,-0.1608,71.33,-175.67,-3.0483,2.4967,-9.2529
1,30.0900,swingup,-6.00,-2.2076,-0.3207,-176.57,-175.78,-0.2972,0.3840,7.5698
2,30.0900,swingup,6.00,2.3428,-0.4606,105.55,-129.14,1.4497,0.6859,-5.2793
1,30.1900,swingup,-6.00,-2.2571,-1.1413,122.22,-169.01,-2.9115,1.6506,24.6617
2,30.1900,swingup,6.00,2.2708,-1.2086,150.95,-112.58,1.1534,-0.9601,-11.0247
1,30.2900,swingup,-6.00,-2.3056,-0.1307,86.85,150.13,2.5372,-2.4387,2.9347
2,30.2900,swingup,6.00,2.1092,-2.3052,-165.87,-143.15,1.8201,-2.8150,-17.5347
1,30.3900,swingup,-6.00,-2.3080,0.1272,84.17,92.31,2.0950,1.2252,-0.3887
2,30.3900,swingup,6.00,1.8354,-2.2540,-129.29,168.04,-1.6883,0.8829,26.7086
1,30.4900,swingup,-6.00,-2.2813,0.2566,95.57,33.23,0.9610,-2.4690,-4.3843
2,30.4900,swingup,6.00,1.7059,-0.3169,-105.79,157.78,-2.4709,0.7195,15.3166
1,30.5900,swingup,-6.00,-2.2694,-0.0437,96.20,-11.78,-0.3811,-1.2488,-2.6369
2,30.5900,swingup,6.00,1.7188,0.4710,-88.66,172.38,2.0640,-2.8169,5.6679
1,30.6900,swingup,-6.00,-2.2853,-0.2976,91.48,-57.19,-1.1962,-2.2533,-0.8895
2,30.6900,swingup,6.00,1.7868,0.8760,-85.23,-164.82,-0.6715,-2.0379,2.0178
1,30.7900,swingup,-6.00,-2.3294,-0.6259,85.06,-110.57,-0.3339,-3.1094,1.4398
2,30.7900,swingup,6.00,1.8797,0.9388,-98.61,-138.06,2.4739,-0.9950,-3.2732
1,30.8900,swingup,-6.00,-2.3928,-0.5112,98.09,-157.60,-1.8179,-1.2947,5.6178
2,30.8900,swingup,6.00,1.9478,0.4032,-130.74,-103.66,-0.0802,-0.6570,1.1686
1,30.9900,swingup,-6.00,-2.4215,0.3429,143.37,145.94,-0.4618,-0.9946,5.8389
2,30.9900,swingup,6.00,1.9733,0.0677,-165.48,-87.13,0.2021,0.5809,-1.4402
1,31.0900,swingup,-6.00,-2.3073,2.1653,-153.19,103.95,-1.5892,-0.9583,10.4702
2,31.0900,swingup,6.00,1.9760,0.0017,159.66,-101.44,0.4160,1.2932,-2.7974
1,31.1900,swingup,-6.00,-2.1012,1.5708,-89.00,138.06,-2.0999,-2.3876,-9.3976
2,31.1900,swingup,6.00,1.9547,-0.6951,132.19,-145.49,2.8669,2.7286,-15.5267
1,31.2900,swingup,-6.00,-1.9863,0.7174,-46.20,-157.40,-1.6867,-1.6160,-15.4746
2,31.2900,swingup,6.00,1.9231,0.0677,137.56,150.15,-1.5784,-0.7810,21.5160
1,31.3900,swingup,-6.00,-1.9510,0.1113,-36.87,-102.04,-0.5915,2.7674,-7.6260
2,31.3900,swingup,6.00,2.0135,1.9283,167.29,84.46,-1.8228,-2.7054,18.9400
1,31.4900,swingup,-6.00,-1.9765,-0.6206,-49.76,-49.43,2.8786,-2.9397,3.6842
2,31.4900,swingup,6.00,2.2772,3.1896,-165.88,42.44,-1.3700,0.1428,3.4601
1,31.5900,swingup,-6.00,-2.0403,-0.6720,-67.49,0.25,-2.4565,1.5039,1.5310
2,31.5900,swingup,6.00,2.5975,3.1246,-139.66,10.03,-2.2524,0.4434,-1.8896
1,31.6900,swingup,-6.00,-2.0971,-0.3585,-78.95,42.95,-1.7474,1.1408,4.9940
2,31.6900,swingup,6.00,2.8912,2.5753,-119.50,-25.83,-3.0694,-0.1775,-9.5040
1,31.7900,swingup,-6.00,-2.1059,0.2841,-88.80,87.84,-1.9453,1.9075,5.6731
2,31.7900,swingup,6.00,3.0628,0.5684,-106.67,-57.89,1.1324,1.6539,-18.0167
1,31.8900,swingup,-6.00,-2.0512,0.6640,-108.91,133.94,1.0543,1.7116,-0.1383
2,31.8900,swingup,6.00,3.0559,-0.6715,-108.13,-80.40,-1.3067,2.6719,-7.1131
1,31.9900,swingup,-6.00,-1.9721,0.6866,-158.38,-159.89,-0.8642,-1.7904,13.1452
2,31.9900,swingup,6.00,2.9692,-0.9113,-120.38,-103.05,-2.5504,1.7725,5.9204
1,32.0900,swingup,-6.00,-1.9610,-1.1054,140.98,-104.76,2.3060,-3.0844,-12.3996
2,32.0900,swingup,6.00,2.9022,-0.2659,-134.73,-133.87,-2.4165,0.4027,12.7377
1,32.1900,swingup,-6.00,-2.0620,-0.4106,77.11,-120.71,1.0884,-0.0496,8.2352
2,32.1900,swingup,6.00,2.9241,0.9290,-149.08,-164.93,-2.5771,1.6659,17.3210
1,32.2900,swingup,-6.00,-2.0392,0.8580,9.54,-164.93,0.4101,-1.7253,4.9619
2,32.2900,swingup,6.00,3.0801,2.1866,-163.27,176.26,-2.4268,-2.2765,10.5868
1,32.3900,swingup,-6.00,-1.9370,1.1120,-58.16,163.65,1.4519,-2.0238,7.9865
2,32.3900,swingup,6.00,3.3374,2.9432,-176.19,168.79,-2.1313,-0.6334,4.4931
1,32.4900,swingup,-6.00,-1.8259,0.9115,-121.82,-173.85,-0.1843,3.0209,5.8380
2,32.4900,swingup,6.00,3.6450,3.1488,171.88,168.14,-2.0676,0.1825,-0.9184
1,32.5900,swingup,-6.00,-1.7593,0.6935,155.80,-116.12,1.1757,2.5415,-6.8385
2,32.5900,swingup,6.00,3.9513,2.8657,160.05,169.12,-2.0639,-0.0065,-6.5041
1,32.6900,swingup,-6.00,-1.6852,1.0887,91.97,-143.70,2.1508,2.9643,6.2781
2,32.6900,swingup,6.00,4.2067,2.0816,148.31,165.57,-2.0222,-1.2646,-12.0217
1,32.7900,swingup,-6.00,-1.5441,1.7328,50.61,151.31,2.2727,1.1470,12.6273
2,32.7900,swingup,6.00,4.3628,0.8569,137.31,152.31,-1.7969,3.0579,-14.7298
1,32.8900,swingup,-6.00,-1.3556,2.0669,49.71,88.14,2.7800,1.1544,5.0976
2,32.8900,swingup,6.00,4.3908,-0.4367,128.51,129.02,-1.3999,1.7905,-15.8996
1,32.9900,swingup,-6.00,-1.1392,2.1837,74.97,19.37,-2.8453,2.2042,-7.2469
2,32.9900,swingup,6.00,4.2958,-1.5004,120.12,105.18,-1.5434,2.6628,-11.1207
1,33.0900,swingup,-6.00,-0.9394,1.6768,86.61,-32.66,1.2244,-2.4116,-7.8987
2,33.0900,swingup,6.00,4.1102,-2.2452,111.57,89.57,-1.3405,-2.0120,-7.6169
1,33.1900,swingup,-6.00,-0.8127,0.6987,90.82,-84.78,0.6564,3.0306,-9.2754
2,33.1900,swingup,6.00,3.8627,-2.7072,106.66,81.94,-0.3640,-0.8593,-4.1916
1,33.2900,swingup,-6.00,-0.7932,-0.2854,104.09,-138.29,-2.0090,-2.8837,-3.7130
2,33.2900,swingup,6.00,3.5801,-2.9381,108.86,79.51,1.0182,-0.0818,-2.4094
1,33.3900,swingup,-6.00,-0.8472,-0.5914,150.75,150.33,0.5804,0.9300,-16.9183
2,33.3900,swingup,6.00,3.2787,-3.1232,118.67,82.25,2.1907,1.0602,-3.8466
1,33.4900,swingup,-6.00,-0.9091,-0.9757,-161.19,86.45,-1.2170,-1.0107,3.9212
2,33.4900,swingup,6.00,2.9533,-3.4225,132.69,94.50,2.5086,3.1409,-4.2822
1,33.5900,swingup,-6.00,-0.9909,-0.7212,-135.36,53.47,-2.1765,1.3462,0.4098
2,33.5900,swingup,6.00,2.5932,-3.7279,144.73,120.94,1.7503,-0.5058,-1.0659
1,33.6900,swingup,-6.00,-1.0833,-1.6984,-117.52,26.52,2.1190,2.1914,-19.0552
2,33.6900,swingup,6.00,2.2277,-3.5789,154.73,159.46,2.0095,0.7830,-3.5081
1,33.7900,swingup,-6.00,-1.3168,-2.9242,-111.36,8.50,0.2400,-2.5697,-7.7960
2,33.7900,swingup,6.00,1.8461,-4.3123,169.31,-165.95,2.7917,-1.4557,-11.6127
1,33.8900,swingup,-6.00,-1.6342,-3.3539,-115.84,-5.12,-1.5969,-2.4667,-0.1263
2,33.8900,swingup,6.00,1.3742,-5.0013,-174.51,-146.81,3.0017,2.2312,-2.3602
1,33.9900,swingup,-6.00,-1.9638,-3.1051,-129.38,-23.95,-2.7905,2.0433,7.8481
2,33.9900,swingup,6.00,0.8941,-3.3617,-150.90,-141.75,0.6401,-0.5833,27.0135
1,34.0900,swingup,-6.00,-2.2366,-2.2496,-142.86,-57.73,-1.5530,-0.9616,6.6974
2,34.0900,swingup,6.00,0.6348,-1.5778,-109.45,-140.59,0.0152,2.5862,30.4318
1,34.1900,swingup,-6.00,-2.4560,-2.4501,-144.23,-108.01,0.7371,2.3664,-9.3869
2,34.1900,swingup,6.00,0.5799,0.5499,-87.79,-104.12,1.4166,2.6129,22.2627
1,34.2900,swingup,-6.00,-2.7535,-3.1939,-142.08,-172.57,-1.2150,2.2326,20.1285
2,34.2900,swingup,6.00,0.6939,1.7530,-86.99,-51.98,0.2516,1.6220,13.0760
1,34.3900,swingup,-6.00,-2.9618,-0.5012,-154.27,149.46,-1.8262,2.3898,25.8564
2,34.3900,swingup,6.00,0.9074,2.5041,-83.44,-16.10,0.6339,-0.9752,5.2481
1,34.4900,swingup,-6.00,-2.9273,1.0831,-160.76,138.56,-0.7592,-0.5944,9.2511
2,34.4900,swingup,6.00,1.1725,2.7474,-81.97,12.06,-0.0982,-1.4497,-0.0211
1,34.5900,swingup,-6.00,-2.7855,1.7678,-164.56,142.50,-0.6750,1.7028,6.2449
2,34.5900,swingup,6.00,1.4443,2.6385,-84.50,41.88,-0.6359,-0.6020,-3.0293
1,34.6900,swingup,-6.00,-2.5814,2.4004,-169.33,159.57,-1.0010,-2.2277,7.8917
2,34.6900,swingup,6.00,1.6986,2.4364,-88.35,79.81,-0.7375,1.1242,-4.3958
1,34.7900,swingup,-6.00,-2.3076,3.0828,-175.37,-171.06,-0.9197,-0.6999,2.8901
2,34.7900,swingup,6.00,1.9352,2.2823,-99.30,121.94,2.8870,0.6246,-9.2457
1,34.8900,swingup,-6.00,-2.0038,2.7930,-178.77,-143.51,-0.4573,-2.3771,-6.6590
2,34.8900,swingup,6.00,2.1270,1.6675,-132.52,162.81,-1.6177,2.5794,11.3271
1,34.9900,swingup,-6.00,-1.7536,2.1831,178.18,-127.94,-0.6140,1.7682,-4.9969
2,34.9900,swingup,6.00,2.2802,0.7059,164.96,-128.86,2.4417,1.6749,-31.2110
1,35.0900,swingup,-6.00,-1.5560,1.7376,174.06,-124.26,-0.7985,-0.2770,-4.2764
2,35.0900,swingup,6.00,2.2665,-0.3827,104.36,-126.72,1.5708,1.0524,1.8985
1,35.1900,swingup,-6.00,-1.4015,1.2939,169.33,-132.50,-0.8016,-2.4209,-5.4673
2,35.1900,swingup,6.00,2.2770,0.6660,46.01,-177.65,-2.7180,1.9194,-6.0046
1,35.2900,swingup,-6.00,-1.2989,0.6324,165.80,-154.09,-0.3873,1.3162,-9.6458
2,35.2900,swingup,6.00,2.3402,0.9295,11.47,120.55,2.4422,2.6333,9.8672
1,35.3900,swingup,-6.00,-1.2823,-0.4388,165.29,168.17,-0.0298,-1.3790,-10.3776
2,35.3900,swingup,6.00,2.4487,1.0776,2.11,69.58,0.1296,-2.0007,0.6036
1,35.4900,swingup,-6.00,-1.3436,-0.5100,161.66,128.08,-1.0245,0.3437,5.3067
2,35.4900,swingup,6.00,2.5582,1.0710,11.51,21.65,2.7952,-2.4954,-1.9335
1,35.5900,swingup,-6.00,-1.3687,0.0219,155.74,101.42,-0.9448,2.5816,3.2384
2,35.5900,lqr,6.00,2.8025,5.0333,8.50,-29.99,1.0022,-2.7953,50.0000
1,35.6900,swingup,-6.00,-1.3526,0.3026,151.89,85.90,-0.3801,-1.9476,1.6909
2,35.6900,lqr,6.00,3.5087,8.6913,-65.15,-56.34,1.0164,0.0377,-12.0838
1,35.7900,swingup,-6.00,-1.3152,0.4150,152.19,79.84,0.3771,-0.3069,-0.8565
2,35.7900,lqr,6.00,4.1916,3.8160,-156.26,-100.62,-2.5327,2.8283,-50.0000
1,35.8900,swingup,-6.00,-1.2785,0.2864,155.62,83.95,0.7102,1.5878,-1.9367
2,35.8900,lqr,6.00,4.4944,2.9934,156.68,107.15,-0.7851,-3.1205,50.0000
1,35.9900,swingup,-6.00,-1.2538,0.2341,159.79,99.33,0.6835,-2.6808,-0.1771
2,35.9900,lqr,6.00,5.0211,6.9643,48.23,63.86,-2.2801,-0.0833,-50.0000
1,36.0900,swingup,-6.00,-1.2245,0.4540,162.23,127.10,0.1894,-0.3545,4.4012
2,36.0900,lqr,6.00,5.5519,2.6735,-12.46,-4.86,-1.7888,1.0236,-50.0000
1,36.1900,swingup,-6.00,-1.1530,0.9954,162.95,167.99,0.3608,1.4048,-0.6204
2,36.1900,lqr,6.00,5.8219,4.5316,-45.11,-87.98,-1.1633,-2.2036,50.0000
1,36.2900,swingup,-6.00,-1.0744,0.2482,168.78,-154.85,1.3159,-1.1730,-12.8331
2,36.2900,lqr,6.00,6.2730,2.1013,-155.81,-101.66,-0.7423,-3.1096,-15.6031
1,36.3900,swingup,-6.00,-1.0982,-0.7056,175.94,-134.52,1.1899,2.4108,-6.4456
2,36.3900,lqr,6.00,6.4438,1.9318,151.09,105.53,-2.4014,-2.7081,50.0000
1,36.4900,swingup,-6.00,-1.1926,-1.1679,-177.71,-127.47,1.0637,0.3116,-2.8599
2,36.4900,lqr,6.00,6.8880,7.8851,44.41,32.43,-0.0174,0.2454,-41.0811
1,36.5900,swingup,-6.00,-1.3207,-1.4011,-171.54,-131.79,1.1105,-1.6147,-1.8011
2,36.5900,lqr,6.00,7.5263,3.5329,-51.75,-20.12,-1.0048,0.8863,-50.0000
1,36.6900,swingup,-6.00,-1.4700,-1.5955,-164.78,-146.79,1.2374,2.9033,-0.5752
2,36.6900,lqr,6.00,7.8312,3.9462,-89.01,-122.14,0.3216,0.2572,50.0000
1,36.7900,swingup,-6.00,-1.6328,-1.5804,-158.34,-168.64,0.9097,2.4782,4.8122
